experiment_id,id,divided_once_experiment_finished,filamented_id,over_ds_red_id,divided_id,survived,antibiotic_start_time,antibiotic_end_time,filamentation_threshold,time_first,time_sos,time_last,length_first,length_sos,length_last,gfp_first,gfp_sos,gfp_last,ds_red_first,ds_red_sos,ds_red_last,n_divisions,time_since_last_division_to_experiment_start,lived_time,dead_or_missing_at_time
Plasmid,xy27_161_20.018-33.012,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,30.065975881021547,NA,29.188985670085128,0.7657208724633365,NA,0.7713682845290645,0.0011080200025344415,NA,0.3842123404777388,0,NA,70,80
Plasmid,xy27_162_20.029-33.018,FALSE,TRUE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,0,80,54.12710780967544,54.12710780967544,54.12944765512848,0.7059977098279646,0.7059977098279646,0.647739801418007,0.0022281374264792758,0.0022281374264792758,0.3609526999144129,0,NA,80,90
Plasmid,xy27_163_20.052-33.030,FALSE,TRUE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,0,70,51.62968846712424,51.62968846712424,48.923349812404865,0.914850775021825,0.914850775021825,0.9039082114969905,0.004312286958608512,0.004312286958608512,0.38285695469780207,0,NA,70,80
Plasmid,xy27_164_20.065-33.045,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,80,23.26917114319558,NA,22.62858586563703,0.9344649453947645,NA,0.8754987683183022,-1.8676890859626753e-4,NA,0.35455510874224855,0,NA,80,90
Plasmid,xy27_165_20.091-33.061,FALSE,TRUE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,0,70,48.29077693372741,48.29077693372741,47.67819900201317,0.7083286257568848,0.7083286257568848,0.7190201099131701,0.00441384176274586,0.00441384176274586,0.3547268157247056,0,NA,70,80
Plasmid,xy27_166_20.128-33.095,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,80,25.34098415345646,NA,26.259679020569877,1.0724386795924883,NA,0.9728013922643042,-2.581839986352258e-4,NA,0.40637273241344096,0,NA,80,90
Plasmid,xy27_167_20.168-33.113,FALSE,TRUE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,50,120,42.697799225985456,48.997598882441075,49.22382492797458,0.9423758192306978,0.9935435460690846,0.8432444380928742,-5.415441363771231e-5,0.0018006042861493411,0.34909522094966894,0,NA,120,130
Plasmid,xy27_168_20.182-33.123,FALSE,TRUE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,0,70,53.72357053760797,53.72357053760797,51.754306422639665,0.6297257935879115,0.6297257935879115,0.633686851685771,0.003347001591047461,0.003347001591047461,0.3770182654498433,0,NA,70,80
Plasmid,xy27_169_20.229-33.154,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,41.080277701588834,NA,39.11825408610369,0.9028289449575548,NA,0.8458826451892727,0.003397829320634582,NA,0.415892878962267,0,NA,70,80
Plasmid,xy27_17_20.023-44.020,TRUE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,34.64347321728687,NA,38.44930199228314,1.0534353441012434,NA,0.8621241076264755,-0.0029962043235963365,NA,0.017238217019351316,1,40,150,NA
Plasmid,xy27_17_22.027-31.018,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,20,NA,110,39.094798330375376,NA,18.42118004641969,1.0947360265009694,NA,1.0663715527614244,-0.0014219481921293577,NA,0.25880837427756836,1,40,90,120
Plasmid,xy27_170_20.013-32.007,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,33.21326348590175,NA,33.362137925822985,0.7452972521858202,NA,0.7396873146527116,0.0038754837416677687,NA,0.4480612345684964,0,NA,70,80
Plasmid,xy27_171_20.038-32.022,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,120,28.38204252611587,NA,17.4191966384207,1.2445554604596527,NA,0.8666585260734103,-0.0021269902939542082,NA,0.40972322828724544,1,30,120,130
Plasmid,xy27_171_23.042-32.033,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,30,NA,120,32.36695619217619,NA,16.779742580837233,1.2499442982503077,NA,1.0516590512550887,-1.4596257544781006e-4,NA,0.3987483220344366,1,30,90,130
Plasmid,xy27_172_20.177-32.120,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,100,21.037996728733173,NA,22.16444291010595,0.9230726874784985,NA,0.8238438725558647,5.372960849221558e-4,NA,0.3828082656503936,0,NA,100,110
Plasmid,xy27_173_20.183-32.124,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,27.76916912298237,NA,26.365064354296702,1.0757889028086534,NA,1.0359085051951986,0.0025334063707879518,NA,0.34737431658236434,0,NA,70,80
Plasmid,xy27_174_20.232-32.163,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,80,28.23926003651609,NA,28.503016933423357,0.7315066241819194,NA,0.7369891483041223,0.0010774537629437131,NA,0.3568778075463286,0,NA,80,90
Plasmid,xy27_175_20.020-31.008,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,0,NA,110,30.159784693968067,NA,17.24605718151804,1.1441424503062494,NA,1.0028484725184557,-0.0011359858759284831,NA,0.33510573649323067,2,20,110,120
Plasmid,xy27_175_22.021-30.003,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,20,NA,90,31.489690110640066,NA,16.11383070914818,1.2084225161081277,NA,0.9237472290656458,0.002279022055770319,NA,0.35761279999757684,1,40,70,100
Plasmid,xy27_175_24.022-30.010,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,40,NA,100,17.089797482436907,NA,18.83527144022962,1.111209831040412,NA,0.9299230320413058,-0.0015036667330902902,NA,0.45459529521406356,1,20,60,110
Plasmid,xy27_176_20.145-31.110,FALSE,TRUE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,40,100,40.7991431984886,48.37262479120331,40.790858256284025,0.9272810774916455,0.8846125746513149,0.623729868368824,-0.0014934515502639384,0.003225004498493624,0.3649614891314752,0,NA,100,110
Plasmid,xy27_177_20.155-31.114,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,100,36.61252671695698,NA,19.537533220942276,0.9940644420724928,NA,0.8966718792482045,-0.003415742530749663,NA,0.3664968867083104,1,60,100,110
Plasmid,xy27_178_20.155-31.125,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,110,36.61252671695698,NA,19.92167713824266,0.9940644420724928,NA,0.8930818190232759,-0.003415742530749663,NA,0.35985724593841145,1,60,110,120
Plasmid,xy27_179_20.192-31.145,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,27.523662056840347,NA,26.233634853064,0.9438485683626362,NA,0.9779316557798858,0.002523232240548684,NA,0.35325203703212527,0,NA,70,80
Plasmid,xy27_18_20.048-44.022,FALSE,FALSE,FALSE,FALSE,TRUE,60,140,47.16756886212937,0,NA,150,16.343658979098,NA,21.100382128494296,0.9157239316318546,NA,0.8249456238148719,-0.0026484280425246296,NA,0.021589855748447927,0,NA,150,NA
Plasmid,xy27_180_20.203-31.163,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,0,NA,110,23.473318122906427,NA,34.55347266440617,1.0988807098086637,NA,0.9368820527487091,-0.0018408263200454349,NA,0.2909172439431324,1,10,110,120
Plasmid,xy27_180_25.193-30.167,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,50,NA,100,31.935485168949125,NA,15.577374131591691,1.0623018185189688,NA,1.0474918832278228,2.7445765927965785e-5,NA,0.1972261090276284,1,10,50,110
Plasmid,xy27_181_20.256-31.187,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,45.64144494068349,NA,44.7204098082641,0.6168832712592788,NA,0.6040857183697891,0.0026554878603336426,NA,0.47515724036869217,0,NA,70,80
